id,name,base_experience,height,weight,types,abilities,moves,stats,image_url,image,generation
665,spewpa-icy-snow,75,3,84,bug,"shed-skin, friend-guard","harden, protect, iron-defense, bug-bite, struggle-bug","hp=45, attack=22, defense=60, special-attack=27, special-defense=30, speed=29",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,,6
666,vivillon-meadow,185,12,170,"bug, flying","shield-dust, compound-eyes, friend-guard","gust, supersonic, psybeam, hyper-beam, solar-beam","hp=80, attack=52, defense=50, special-attack=90, special-defense=50, speed=89",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,,6
667,litleo,74,6,135,"fire, normal","rivalry, unnerve, moxie","headbutt, tackle, body-slam, take-down, double-edge","hp=62, attack=50, defense=58, special-attack=73, special-defense=54, speed=72",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,,6
668,pyroar,177,15,815,"fire, normal","rivalry, unnerve, moxie","headbutt, tackle, body-slam, take-down, double-edge","hp=86, attack=68, defense=72, special-attack=109, special-defense=66, speed=106",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,,6
669,flabebe-red,61,1,1,fairy,"flower-veil, symbiosis","vine-whip, tackle, razor-leaf, solar-beam, petal-dance","hp=44, attack=38, defense=39, special-attack=61, special-defense=79, speed=42",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,,6
670,floette-red,130,2,9,fairy,"flower-veil, symbiosis","vine-whip, tackle, razor-leaf, solar-beam, petal-dance","hp=54, attack=45, defense=47, special-attack=75, special-defense=98, speed=52",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,,6
671,florges-red,248,11,100,fairy,"flower-veil, symbiosis","hyper-beam, solar-beam, petal-dance, toxic, psychic","hp=78, attack=65, defense=68, special-attack=112, special-defense=154, speed=75",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,,6
672,skiddo,70,9,310,grass,"sap-sipper, grass-pelt","vine-whip, tackle, body-slam, take-down, double-edge","hp=66, attack=65, defense=48, special-attack=62, special-defense=57, speed=52",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,,6
673,gogoat,186,17,910,grass,"sap-sipper, grass-pelt","vine-whip, tackle, body-slam, take-down, double-edge","hp=123, attack=100, defense=62, special-attack=97, special-defense=81, speed=68",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,,6
674,pancham,70,6,80,fighting,"iron-fist, mold-breaker, scrappy","karate-chop, comet-punch, mega-punch, fire-punch, ice-punch","hp=67, attack=82, defense=62, special-attack=46, special-defense=48, speed=43",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,,6
675,pangoro,173,21,1360,"fighting, dark","iron-fist, mold-breaker, scrappy","karate-chop, comet-punch, mega-punch, fire-punch, ice-punch","hp=95, attack=124, defense=78, special-attack=69, special-defense=71, speed=58",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,,6
676,furfrou-natural,165,12,280,normal,fur-coat,"sand-attack, headbutt, tackle, take-down, tail-whip","hp=75, attack=80, defense=60, special-attack=65, special-defense=90, speed=102",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,,6
677,espurr,71,3,35,psychic,"keen-eye, infiltrator, own-tempo","pay-day, scratch, cut, leer, psybeam","hp=62, attack=48, defense=54, special-attack=63, special-defense=60, speed=68",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,,6
678,meowstic-male,163,6,85,psychic,"keen-eye, infiltrator, prankster","pay-day, scratch, cut, leer, psybeam","hp=74, attack=48, defense=76, special-attack=83, special-defense=81, speed=104",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,,6
679,honedge,65,8,20,"steel, ghost",no-guard,"swords-dance, cut, tackle, toxic, screech","hp=45, attack=80, defense=100, special-attack=35, special-defense=37, speed=28",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,,6
680,doublade,157,8,45,"steel, ghost",no-guard,"swords-dance, cut, tackle, toxic, screech","hp=59, attack=110, defense=150, special-attack=45, special-defense=49, speed=35",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,,6
681,aegislash-shield,234,17,530,"steel, ghost",stance-change,"swords-dance, cut, tackle, hyper-beam, toxic","hp=60, attack=50, defense=140, special-attack=50, special-defense=140, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,,6
682,spritzee,68,2,5,fairy,"healer, aroma-veil","disable, thunderbolt, toxic, psychic, double-team","hp=78, attack=52, defense=60, special-attack=63, special-defense=65, speed=23",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,,6
683,aromatisse,162,8,155,fairy,"healer, aroma-veil","hyper-beam, thunderbolt, thunder, toxic, psychic","hp=101, attack=72, defense=72, special-attack=99, special-defense=89, speed=29",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,,6
684,swirlix,68,4,35,fairy,"sweet-veil, unburden","tackle, flamethrower, surf, string-shot, thunderbolt","hp=62, attack=48, defense=66, special-attack=59, special-defense=57, speed=49",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,,6
685,slurpuff,168,8,50,fairy,"sweet-veil, unburden","tackle, flamethrower, surf, hyper-beam, string-shot","hp=82, attack=80, defense=86, special-attack=85, special-defense=75, speed=72",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,,6
686,inkay,58,4,35,"dark, psychic","contrary, suction-cups, infiltrator","cut, bind, tackle, wrap, disable","hp=53, attack=54, defense=53, special-attack=37, special-defense=46, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,,6
687,malamar,169,15,470,"dark, psychic","contrary, suction-cups, infiltrator","cut, bind, tackle, wrap, disable","hp=86, attack=92, defense=88, special-attack=68, special-defense=75, speed=73",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,,6
688,binacle,61,5,310,"rock, water","tough-claws, sniper, pickpocket","scratch, swords-dance, cut, sand-attack, water-gun","hp=42, attack=52, defense=67, special-attack=39, special-defense=56, speed=50",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,,6
689,barbaracle,175,13,960,"rock, water","tough-claws, sniper, pickpocket","scratch, swords-dance, cut, sand-attack, water-gun","hp=72, attack=105, defense=115, special-attack=54, special-defense=86, speed=68",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,,6
690,skrelp,64,5,73,"poison, water","poison-point, poison-touch, adaptability","tackle, take-down, tail-whip, acid, water-gun","hp=50, attack=60, defense=60, special-attack=60, special-defense=60, speed=30",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,,6
691,dragalge,173,18,815,"poison, dragon","poison-point, poison-touch, adaptability","tackle, take-down, tail-whip, acid, water-gun","hp=65, attack=75, defense=90, special-attack=97, special-defense=123, speed=44",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,,6
692,clauncher,66,5,83,water,mega-launcher,"vice-grip, swords-dance, cut, take-down, water-gun","hp=50, attack=53, defense=62, special-attack=58, special-defense=63, speed=44",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,,6
693,clawitzer,100,13,353,water,mega-launcher,"vice-grip, swords-dance, cut, body-slam, take-down","hp=71, attack=73, defense=88, special-attack=120, special-defense=89, speed=59",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,,6
694,helioptile,58,5,60,"electric, normal","dry-skin, sand-veil, solar-power","pound, razor-wind, cut, tail-whip, surf","hp=44, attack=38, defense=33, special-attack=61, special-defense=43, speed=70",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,,6
695,heliolisk,168,10,210,"electric, normal","dry-skin, sand-veil, solar-power","pound, mega-punch, fire-punch, thunder-punch, razor-wind","hp=62, attack=55, defense=52, special-attack=109, special-defense=94, speed=109",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,,6
696,tyrunt,72,8,260,"rock, dragon","strong-jaw, sturdy","stomp, horn-drill, tackle, body-slam, thrash","hp=58, attack=89, defense=77, special-attack=45, special-defense=45, speed=48",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,,6
697,tyrantrum,182,25,2700,"rock, dragon","strong-jaw, rock-head","stomp, horn-drill, tackle, body-slam, thrash","hp=82, attack=121, defense=119, special-attack=69, special-defense=59, speed=71",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,,6
698,amaura,72,13,252,"rock, ice","refrigerate, snow-warning","body-slam, take-down, growl, roar, mist","hp=77, attack=59, defense=50, special-attack=67, special-defense=63, speed=46",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,,6
699,aurorus,104,27,2250,"rock, ice","refrigerate, snow-warning","body-slam, take-down, growl, roar, mist","hp=123, attack=77, defense=72, special-attack=99, special-defense=92, speed=58",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,,6
700,sylveon,184,10,235,fairy,"cute-charm, pixilate","pay-day, cut, sand-attack, tackle, body-slam","hp=95, attack=65, defense=65, special-attack=110, special-defense=130, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,,6
701,hawlucha,175,8,215,"fighting, flying","limber, unburden, mold-breaker","karate-chop, mega-punch, fire-punch, thunder-punch, swords-dance","hp=78, attack=92, defense=75, special-attack=74, special-defense=63, speed=118",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,,6
702,dedenne,151,2,22,"electric, fairy","cheek-pouch, pickup, plus","thunder-punch, cut, tackle, take-down, tail-whip","hp=67, attack=58, defense=57, special-attack=81, special-defense=67, speed=101",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,,6
703,carbink,100,3,57,"rock, fairy","clear-body, sturdy","tackle, body-slam, take-down, double-edge, hyper-beam","hp=50, attack=50, defense=150, special-attack=50, special-defense=150, speed=50",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,,6
704,goomy,60,3,28,dragon,"sap-sipper, hydration, gooey","tackle, body-slam, take-down, water-gun, hydro-pump","hp=45, attack=50, defense=35, special-attack=55, special-defense=75, speed=40",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,,6
705,sliggoo,158,8,175,dragon,"sap-sipper, hydration, gooey","tackle, body-slam, take-down, water-gun, ice-beam","hp=68, attack=75, defense=53, special-attack=83, special-defense=113, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,,6
706,goodra,270,20,1505,dragon,"sap-sipper, hydration, gooey","mega-punch, fire-punch, thunder-punch, mega-kick, tackle","hp=90, attack=100, defense=70, special-attack=110, special-defense=150, speed=80",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,,6
707,klefki,165,2,30,"steel, fairy","prankster, magician","cut, tackle, hyper-beam, thunder-wave, toxic","hp=57, attack=80, defense=91, special-attack=80, special-defense=87, speed=75",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,,6
708,phantump,62,4,70,"ghost, grass","natural-cure, frisk, harvest","cut, tackle, disable, strength, leech-seed","hp=43, attack=70, defense=48, special-attack=50, special-defense=60, speed=38",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,,6
709,trevenant,166,15,710,"ghost, grass","natural-cure, frisk, harvest","cut, tackle, take-down, disable, hyper-beam","hp=85, attack=110, defense=76, special-attack=65, special-defense=82, speed=56",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,,6
710,pumpkaboo-average,67,4,50,"ghost, grass","pickup, frisk, insomnia","disable, flamethrower, leech-seed, razor-leaf, solar-beam","hp=49, attack=66, defense=70, special-attack=44, special-defense=55, speed=51",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,,6
711,gourgeist-average,173,9,125,"ghost, grass","pickup, frisk, insomnia","flamethrower, hyper-beam, leech-seed, razor-leaf, solar-beam","hp=65, attack=90, defense=122, special-attack=58, special-defense=75, speed=84",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,,6
712,bergmite,61,10,995,ice,"own-tempo, ice-body, sturdy","tackle, body-slam, take-down, double-edge, bite","hp=55, attack=69, defense=85, special-attack=32, special-defense=35, speed=28",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,,6
713,avalugg,180,20,5050,ice,"own-tempo, ice-body, sturdy","tackle, body-slam, take-down, double-edge, bite","hp=95, attack=117, defense=184, special-attack=44, special-defense=46, speed=28",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,,6
714,noibat,49,5,80,"flying, dragon","frisk, infiltrator, telepathy","razor-wind, cut, gust, wing-attack, whirlwind","hp=40, attack=30, defense=35, special-attack=45, special-defense=40, speed=55",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,,6
715,noivern,187,15,850,"flying, dragon","frisk, infiltrator, telepathy","razor-wind, cut, gust, wing-attack, whirlwind","hp=85, attack=70, defense=80, special-attack=97, special-defense=80, speed=123",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,,6
716,xerneas-active,306,30,2150,fairy,fairy-aura,"cut, tackle, body-slam, take-down, roar","hp=126, attack=131, defense=95, special-attack=131, special-defense=98, speed=99",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,,6
717,yveltal,306,58,2030,"dark, flying",dark-aura,"razor-wind, cut, gust, fly, body-slam","hp=126, attack=131, defense=95, special-attack=131, special-defense=98, speed=99",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,,6
718,zygarde-50,270,50,3050,"dragon, ground",aura-break,"bind, body-slam, bite, hyper-beam, strength","hp=108, attack=100, defense=121, special-attack=81, special-defense=95, speed=95",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,,6
719,diancie,270,7,88,"rock, fairy",clear-body,"tackle, body-slam, take-down, hyper-beam, rock-throw","hp=50, attack=100, defense=150, special-attack=100, special-defense=150, speed=50",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,,6
720,hoopa,270,5,90,"psychic, ghost",magician,"fire-punch, ice-punch, thunder-punch, take-down, psybeam","hp=80, attack=110, defense=60, special-attack=150, special-defense=130, speed=70",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,,6
721,volcanion,270,17,1950,"fire, water",water-absorb,"cut, stomp, body-slam, take-down, double-edge","hp=80, attack=110, defense=120, special-attack=130, special-defense=90, speed=70",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,,6
